Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCT18,OUT045,3393.4300846661095
NCS41,OUT045,3190.5132275772203
FDO03,OUT046,3884.112567321342
FDL12,OUT010,143.72431722456992
FDY37,OUT010,310.64944047975723
FDI58,OUT049,1687.1535417178497
FDT28,OUT018,2188.4851762254943
NCC42,OUT010,313.92844122099825
FDO01,OUT017,2390.020342067563
FDJ02,OUT013,2191.097908957778
FDQ04,OUT018,492.95545337165
DRL47,OUT013,1997.21663084374
FDZ32,OUT035,1574.8837207053828
FDC35,OUT035,3592.3146403547335
FDX14,OUT045,1195.7143280102773
FDZ35,OUT013,1537.0723139743102
FDL14,OUT013,2262.3308955793937
FDO04,OUT049,983.7421318599403
DRK11,OUT017,2284.606961659744
FDB44,OUT018,3272.603733583257
FDZ50,OUT049,3599.8414268949255
FDI12,OUT027,2798.8906070923995
FDU43,OUT017,4649.5256749720875
FDD58,OUT010,182.91462327133334
FDB27,OUT017,3471.9630986098873
FDB04,OUT018,1226.1829665954313
NCO17,OUT013,2032.795666243355
FDL12,OUT017,973.077016496436
DRJ13,OUT049,2754.460837796371
FDD57,OUT045,1463.3159644573868
FDW19,OUT035,1679.029327353639
DRD27,OUT018,1369.7148857100476
FDH27,OUT027,3989.2718164449716
NCW30,OUT027,6931.825137162869
FDR40,OUT018,1205.2447232230534
FDG05,OUT013,2313.668047334818
NCY41,OUT019,83.11398461432226
FDI38,OUT018,2961.593333290946
FDR20,OUT046,570.1204817028606
FDE09,OUT017,1746.4336876747834
FDN50,OUT019,253.60450287425707
DRF27,OUT045,2945.814190228184
DRF51,OUT013,577.9376387615072
NCO02,OUT019,202.00427229845886
FDB51,OUT027,1879.4338805258453
FDJ50,OUT013,817.3503643189374
FDN52,OUT013,1260.2623063868798
FDX14,OUT013,1310.0379776955
FDT27,OUT019,587.1380427642448
FDV10,OUT013,759.6063164003463
FDU33,OUT046,768.5089653160192
FDU58,OUT046,3637.222629474336
NCP42,OUT027,6084.791843125201
FDL51,OUT027,5990.626756209433
DRH15,OUT027,992.2104188366142
FDU16,OUT017,1358.983467596486
FDW15,OUT017,2651.4045113161174
FDQ44,OUT045,2030.9114760912364
NCI06,OUT027,4910.511403973354
DRK23,OUT019,488.12158986300113
FDC28,OUT035,1586.6693495445804
NCY17,OUT019,81.47744501049618
NCV05,OUT018,2418.3587523742035
FDM34,OUT019,293.5822120006861
DRD60,OUT027,5369.635275220169
FDT38,OUT046,1390.3018721252317
FDQ57,OUT018,2387.3425411873213
FDE59,OUT027,825.3720799146679
NCM43,OUT046,2543.1985207884663
DRI51,OUT049,2653.1655364231356
NCG30,OUT017,2015.9529384241443
NCK54,OUT035,2017.7474162750739
FDQ16,OUT019,231.3741466510702
FDI36,OUT013,2983.5578792848496
FDX16,OUT027,3503.551031943083
FDA34,OUT046,2915.689545347116
FDJ48,OUT018,2807.006164246566
FDU47,OUT035,2140.3254057740287
FDS39,OUT046,2051.151039357796
FDD11,OUT046,3487.1429543881814
FDM16,OUT027,1834.0725834823932
FDU56,OUT018,3425.4171385245536
FDQ32,OUT017,2099.4080391247417
DRK35,OUT013,803.8451315586071
FDA58,OUT049,3294.126506799332
DRG48,OUT019,413.14183118517207
FDT59,OUT010,624.0151517732295
FDQ31,OUT019,224.94330747906622
FDS51,OUT018,806.8099825885972
FDW32,OUT027,2413.9650141205193
FDI15,OUT027,6005.913556568069
NCV30,OUT017,1019.1102225660927
DRG25,OUT049,3542.162581804888
FDT02,OUT013,527.2486854720611
FDO33,OUT027,3230.838381322732
FDP38,OUT035,811.411572952858
FDZ45,OUT035,3045.0109087875176
NCA54,OUT027,5301.62334612184
FDU33,OUT017,866.1007993517719
FDN58,OUT017,3994.0100005967693
FDI05,OUT045,1319.963069882785
FDM57,OUT019,247.38051990676476
NCS42,OUT027,2226.6364427540902
FDB57,OUT045,3881.1821231342733
FDC03,OUT045,3115.098200321707
FDZ58,OUT013,2346.270282981128
NCK29,OUT045,2167.7000164651904
NCR53,OUT045,3594.8000042046415
FDE26,OUT027,3556.109710384535
FDU52,OUT049,2225.4166293207827
FDE41,OUT027,2397.875849821643
FDU38,OUT018,3262.0395779980527
FDA52,OUT017,2178.132511545563
FDW46,OUT046,1189.809522847203
DRI59,OUT035,3737.1481926732877
FDT38,OUT035,1273.4289708028762
FDL33,OUT018,3091.0980674091807
FDQ01,OUT027,5838.902342390117
FDJ08,OUT046,3189.871591267804
FDQ47,OUT049,579.8480156769463
NCZ18,OUT013,3346.9244318218966
FDE29,OUT017,1080.0150441875535
FDF10,OUT027,3683.9418578460413
FDC48,OUT049,1290.1012646110269
FDY58,OUT013,4162.15875487757
NCX30,OUT010,495.5102964838905
FDV11,OUT013,2908.132483263069
FDT46,OUT046,697.3139517378991
DRD01,OUT019,163.72455864953727
FDQ11,OUT013,4577.203978108881
NCM41,OUT017,1293.0268134947712
NCC55,OUT013,619.3631062741459
FDG45,OUT027,5582.88855708723
NCQ54,OUT049,3313.578602826019
FDM34,OUT045,1865.139537093687
FDD17,OUT019,424.7645881241686
FDN38,OUT027,5733.028141393977
FDB53,OUT018,2215.9517587672735
NCL06,OUT035,4128.93243675934
NCV18,OUT019,187.14465923078615
FDX25,OUT013,3206.4115811675024
FDB39,OUT046,876.963037642585
FDC33,OUT049,3137.4862110276376
NCO14,OUT018,507.39659143941486
FDA58,OUT027,5596.309970330455
NCQ02,OUT017,2925.54512338082
NCR53,OUT017,3564.7961509379215
FDN52,OUT046,1186.1768248198914
FDG26,OUT046,3762.730543710537
FDE23,OUT027,1408.2011753146467
DRI37,OUT013,767.0203906575522
DRH37,OUT018,2339.9688110891257
FDO01,OUT035,2295.417747577594
FDK45,OUT049,2313.0311185730575
FDP23,OUT049,3941.6578730473357
FDM33,OUT035,4357.42636850672
FDD36,OUT017,2150.169312175238
FDL56,OUT017,1088.460605304266
FDT27,OUT010,587.6312955130688
FDG52,OUT017,599.2110406652941
NCL42,OUT035,4643.1407922993185
DRJ24,OUT046,2812.087695570801
FDV38,OUT046,880.7548358507727
FDT35,OUT045,2866.5864144990023
FDY51,OUT045,3414.0347503733137
FDC37,OUT017,1599.5558585409922
NCP43,OUT013,3279.7211093535725
FDO33,OUT045,1708.9832331572582
FDW04,OUT018,1770.9306376998557
NCC31,OUT046,2265.6979178436663
FDK22,OUT049,3313.456019583902
FDJ50,OUT017,917.1485691258773
FDV13,OUT017,1221.9267764362041
DRL60,OUT017,2463.2718438684105
FDW03,OUT017,2057.9587060640793
FDY27,OUT035,2449.4485095965315
FDB39,OUT027,1627.1194825084333
FDU59,OUT045,2265.5289352040804
FDZ57,OUT049,2300.9091470689837
FDO21,OUT049,3364.7001346480047
FDS43,OUT018,2959.6745483847913
FDU28,OUT010,523.0841865356982
FDC51,OUT010,245.07402772427358
FDW16,OUT010,184.65417962585556
FDP32,OUT010,200.74844908692947
FDB60,OUT019,471.97156202590554
NCQ30,OUT046,1764.5114465466747
FDD26,OUT049,3557.0243775632393
FDI44,OUT045,1492.054787373921
DRH23,OUT046,994.8623827736324
FDO44,OUT046,1771.7837937637828
FDG04,OUT046,2761.0827103679903
FDM32,OUT027,2592.2647648248635
FDM09,OUT013,2727.5771929861376
FDZ47,OUT013,1472.4947151347137
FDM40,OUT027,3631.990184297854
FDY48,OUT017,1765.2654427705609
NCM30,OUT045,647.7881367572785
FDX36,OUT010,571.8841359324629
DRF03,OUT017,543.9163891623614
FDN51,OUT049,4420.796666336785
FDM57,OUT049,1140.0184636636989
FDB35,OUT049,1832.7677989837698
FDY13,OUT027,2042.9860272871504
FDA37,OUT017,2345.648113819637
NCX53,OUT017,2400.1776856332654
FDD59,OUT018,1263.8469821124595
FDX10,OUT019,79.62659914431075
FDC03,OUT018,3091.812697582187
FDW43,OUT035,4235.621753698386
FDW10,OUT046,2365.988531804135
FDY14,OUT027,5391.11061737165
FDV43,OUT045,627.0781268621595
FDO40,OUT013,2681.7591500591184
FDP46,OUT027,2414.9381330927217
NCE43,OUT019,378.1139457929639
FDD05,OUT035,2312.8985463760255
FDJ60,OUT010,427.22373422108757
DRE27,OUT018,1205.2379338090036
FDO11,OUT035,4752.357489505011
DRG11,OUT027,2491.488712773488
FDK33,OUT010,420.3908311175674
DRM23,OUT045,2522.2993447145145
FDJ02,OUT027,3630.7284261813406
NCZ05,OUT045,1477.3872810952316
NCL30,OUT013,1964.9977117216254
FDZ19,OUT018,2377.3980578298524
FDM45,OUT049,2112.8749456017504
FDO36,OUT046,2768.9603041157857
NCK31,OUT045,769.8954889370489
DRJ37,OUT045,2276.549224855854
FDP24,OUT018,1859.7411123105717
FDF46,OUT013,1763.1180917891515
FDX46,OUT019,173.89964733409246
NCL18,OUT045,2972.2512216783093
FDJ26,OUT013,2394.912293231719
FDJ07,OUT045,1992.5384460147825
FDY15,OUT013,2360.1596899177835
DRG01,OUT045,1118.8320551245727
FDF58,OUT045,1218.0334677338533
FDZ14,OUT019,277.09359088041765
FDP31,OUT049,1002.1153314244217
FDH45,OUT013,583.5386010469183
FDA09,OUT010,456.0441547327567
FDW31,OUT035,2827.2328384487405
FDA57,OUT046,587.4876057472947
NCE55,OUT035,2521.667139249488
FDC17,OUT019,548.2028179954488
FDC59,OUT013,871.2057901786551
FDA22,OUT013,2668.213877318027
FDK52,OUT035,4169.454181851928
NCM26,OUT046,2372.2723485364795
NCT53,OUT035,2215.8655526276893
FDW45,OUT018,2765.330709067535
NCI18,OUT035,3201.0176506344974
FDE38,OUT018,2238.329378097361
FDF08,OUT019,248.65998575565618
FDY58,OUT010,619.2629369965493
FDF58,OUT019,208.52479669666684
FDX39,OUT017,4447.197989575848
FDB44,OUT049,3586.438233462284
FDF28,OUT013,2200.0002024410733
FDE39,OUT013,1651.8974284374099
FDT37,OUT018,3217.1474831003047
FDZ45,OUT017,3409.203240362793
FDO40,OUT035,2949.5342344619944
FDM57,OUT027,2220.467447376296
DRG36,OUT017,3163.9051009828227
FDY36,OUT010,182.5503240870226
DRL60,OUT027,3188.1619488440606
FDS25,OUT019,282.53082332617583
DRF49,OUT027,2881.551371430707
FDP16,OUT045,4624.37730311001
FDS60,OUT049,2417.7865226984554
FDU15,OUT027,884.3066819018505
FDK43,OUT046,2474.4184284400294
FDN25,OUT046,712.8388578261087
FDE53,OUT049,1363.694095916584
FDB22,OUT013,2431.31434185755
FDE39,OUT017,2207.7123135152065
FDX35,OUT035,4103.48842965953
NCG54,OUT049,2887.6446948015628
FDH27,OUT035,2380.2388564198423
NCK42,OUT013,2854.5267772879506
FDS25,OUT049,1835.201724719474
FDI10,OUT018,2849.4828259483456
FDU35,OUT035,1798.8374900426797
FDI04,OUT017,3242.5282815723544
DRK23,OUT035,4867.399209515662
FDB53,OUT019,296.1961141257152
FDY02,OUT049,3789.0514801765335
FDM60,OUT035,649.635116376639
NCJ31,OUT010,597.5111327131495
DRP35,OUT017,1810.0336274426013
NCQ30,OUT018,1729.861393574895
DRL11,OUT010,382.8531379320722
FDU01,OUT013,3399.560390706893
FDR39,OUT035,3336.0678331771874
FDO08,OUT046,2308.2071819182165
FDC02,OUT045,4185.823784178072
NCZ29,OUT035,2087.4492273845276
FDF29,OUT010,265.68022905719135
FDZ23,OUT017,2899.7965011080537
NCU53,OUT018,2177.210427238063
NCW30,OUT013,3951.84772025102
NCM26,OUT027,4045.165036357037
FDV50,OUT027,3204.409889624929
FDW15,OUT049,2535.3191368481293
FDI35,OUT027,5137.746209743078
FDO11,OUT017,4864.707239902777
FDN48,OUT046,1726.7294142157
NCA17,OUT049,2581.5033542321416
NCN54,OUT013,1106.3262058451207
FDP22,OUT013,718.6084947495311
NCB54,OUT035,1967.9248704474119
FDD08,OUT045,654.3118057661999
DRM48,OUT010,87.61568162545562
FDG41,OUT027,3130.1837527905063
FDE44,OUT027,1314.4670627763678
FDE26,OUT035,2546.870427088051
NCS38,OUT013,1928.7138479245457
NCJ54,OUT018,3552.638245229418
FDI40,OUT019,292.60976872982565
FDN45,OUT018,4019.560529120641
FDU43,OUT046,4579.0393235980155
FDI04,OUT010,513.259609463696
NCC07,OUT018,1337.4199906716437
NCC07,OUT019,253.1440450514807
NCD18,OUT045,4171.915429749174
FDU55,OUT035,4956.8662574317095
FDX59,OUT035,526.9880924216278
FDR52,OUT049,3094.2938274309254
NCP17,OUT013,844.4261234808538
FDQ32,OUT045,1991.2095781224982
NCT17,OUT049,3319.420977892927
FDO10,OUT049,879.0278929290351
FDE32,OUT049,597.4396819406875
FDN44,OUT045,2993.325416818469
FDH02,OUT035,1171.6991649266056
FDK60,OUT013,1538.886762686083
FDS24,OUT019,229.85184177196734
FDL03,OUT010,552.5873193197297
FDB46,OUT027,5838.1797356296365
FDO48,OUT049,3859.6402716559746
FDZ39,OUT049,1751.7354702157609
FDT02,OUT027,873.1287175431258
FDC50,OUT013,1441.0613754414355
FDP39,OUT035,791.2301764182557
DRG15,OUT018,857.8282850824756
FDP10,OUT018,1286.3715370649074
FDF53,OUT027,4983.7307419107865
FDN34,OUT045,2769.690805634533
FDK02,OUT045,2015.8433990892772
FDC23,OUT045,2978.87660383188
FDJ10,OUT019,312.33482836501156
FDE53,OUT035,1281.4927551339272
FDR25,OUT035,4290.97180295491
FDW50,OUT046,2256.5711316293646
FDS09,OUT049,878.4346079540331
FDW49,OUT010,474.04682183242005
FDU51,OUT046,3150.128544071736
FDF28,OUT018,1846.5006014951618
NCY30,OUT018,2519.6159191950123
FDD44,OUT045,4700.3474006376855
FDX09,OUT017,3135.9844870633538
NCF30,OUT013,2084.1244758016933
FDZ50,OUT019,436.69253767174075
FDW37,OUT013,1372.5933922535407
FDD11,OUT049,3928.201434212026
DRH39,OUT018,1220.487971138685
FDA36,OUT049,3127.822863717048
NCG43,OUT049,1531.784583944455
FDF02,OUT035,1687.1663887472366
FDP57,OUT027,2517.8805927869776
NCE42,OUT017,3067.867487728849
NCR38,OUT027,6083.462904845437
FDP03,OUT019,234.18707385444515
FDO51,OUT035,743.9444662921059
NCQ42,OUT046,1884.3410544544502
NCM41,OUT046,1442.9043646216862
FDH48,OUT027,2165.7716592593365
DRF60,OUT046,3860.225225224414
FDJ27,OUT035,1411.8785442892747
FDQ14,OUT013,2254.5235924852004
FDN27,OUT017,2311.313301372494
NCQ02,OUT046,2857.270225139447
FDJ33,OUT049,2133.522793389644
FDP07,OUT027,5877.485391595929
DRE01,OUT049,3654.389539410906
FDU36,OUT045,1809.5924091038657
FDL28,OUT017,3890.7849621916944
NCX53,OUT046,2496.4457894541674
FDZ39,OUT013,1513.4905653033486
NCP42,OUT013,2779.505761924773
FDJ14,OUT035,1392.0361901695467
FDK04,OUT049,858.7866445646001
NCC19,OUT017,3090.8569323662846
FDS09,OUT018,691.9694882610628
FDZ02,OUT046,1431.1512226293646
FDD35,OUT018,1848.5980577672053
NCY42,OUT017,2551.169426589403
FDB05,OUT045,3659.1972063234966
FDF20,OUT035,3300.457168632358
NCO41,OUT018,1275.5452400105721
FDC40,OUT027,2143.156653085193
FDV58,OUT045,2514.0441663267534
FDZ57,OUT045,1764.6891726154427
DRM35,OUT046,2926.9663688591413
DRN36,OUT018,1355.5241756569371
FDQ13,OUT046,1092.2011256670448
DRO35,OUT010,289.91744440535933
NCD43,OUT035,1946.308386186408
FDA51,OUT018,1682.1859037137638
NCX17,OUT027,6389.251674372235
NCZ17,OUT049,675.3679367168684
FDR11,OUT027,4086.075429856322
FDW34,OUT049,4138.529530641479
FDN50,OUT017,1291.631656508694
FDS09,OUT046,766.483117637906
FDS48,OUT018,2542.2435810517745
FDL44,OUT049,2804.2354849353587
DRF48,OUT018,2786.9464219338315
FDA14,OUT018,2003.6914414334922
NCD30,OUT049,1559.7034206750216
FDI16,OUT017,948.186571151096
NCG06,OUT035,3650.6679285455875
DRZ24,OUT035,2618.1645713083462
NCS17,OUT045,1519.781703826557
FDB37,OUT045,4683.789633418113
FDE10,OUT035,2249.499559965839
FDC57,OUT045,3070.178591465258
FDM12,OUT018,2716.982883942862
FDE24,OUT049,2329.5323350430754
FDW22,OUT045,3730.4291325909157
DRD01,OUT027,1403.4020109715366
NCZ18,OUT027,5752.664511560489
FDN49,OUT045,592.8416071904012
FDR22,OUT035,2407.3964152904105
FDV08,OUT019,107.6802370197366
FDY39,OUT046,3643.123196104305
FDV36,OUT049,2886.243538334926
FDO60,OUT045,609.58238099253
FDU04,OUT027,3420.0244318407194
FDR20,OUT027,1303.9512975332198
FDW19,OUT019,252.20853397916235
FDU40,OUT049,2205.128129740153
FDK15,OUT045,1471.0859005381299
DRF15,OUT035,2471.3702693386235
FDQ25,OUT017,2789.1432741650196
FDI48,OUT019,137.31713677109465
FDS49,OUT046,1592.235639776044
FDV22,OUT046,2856.906157005654
NCV42,OUT046,1786.930363740323
FDX26,OUT046,2928.8033962736076
FDI33,OUT018,1420.5092827410347
FDZ14,OUT049,2381.7965420561063
FDG10,OUT013,647.688952861019
FDM38,OUT018,748.5926127639448
FDG26,OUT027,5866.202230936145
FDH46,OUT035,1652.8520983409044
FDN13,OUT018,1239.2155124593892
FDU57,OUT035,2574.125908570913
NCI06,OUT046,3152.7384036078947
FDM38,OUT045,993.0924679428556
NCG42,OUT010,269.98229469120173
FDL39,OUT045,2651.8849982000916
FDT31,OUT019,483.36633674185083
FDV59,OUT013,3379.764349754552
FDB49,OUT035,1880.5865890441673
FDD58,OUT049,1728.0362847737435
DRN59,OUT046,800.2034460828551
FDX48,OUT049,2908.929726427379
FDQ11,OUT049,4731.249565129551
FDY12,OUT049,1036.7026252358394
FDQ11,OUT045,4552.756407561423
DRI11,OUT017,1770.6392918519425
FDY32,OUT027,3994.5690802380936
FDS51,OUT045,956.1353617761447
FDR19,OUT010,346.9919394953467
DRB13,OUT018,2716.179868296273
FDS21,OUT035,1063.2696474614747
FDQ40,OUT045,2854.8071014857633
NCE55,OUT013,2615.6408651070947
FDX43,OUT027,4186.945864882168
FDS12,OUT049,2307.3647677974895
DRK01,OUT027,2392.838772202294
FDN25,OUT017,739.0929476899227
FDB60,OUT046,3535.6022163146063
FDQ13,OUT017,1167.074677056368
DRK13,OUT045,3239.8536298813315
DRF25,OUT018,420.841947374827
NCD42,OUT019,75.44597320916988
FDW25,OUT045,1522.1671539803842
NCV29,OUT027,5297.446803113951
NCK42,OUT035,3238.279627046459
DRJ13,OUT027,4376.490833906969
DRD15,OUT017,3497.132632515311
FDM27,OUT045,2426.254098386712
FDZ50,OUT018,3302.097876291946
FDC04,OUT046,3568.7825725160264
FDF50,OUT049,3069.799388211089
FDP15,OUT045,4753.839799593188
FDK46,OUT035,4910.885269697835
FDZ56,OUT018,2648.101027001661
FDY60,OUT049,2264.905504694459
FDB10,OUT035,3980.8778368787684
FDR57,OUT045,2221.1543345633554
FDU58,OUT049,3540.09934691285
FDH02,OUT046,1164.0787279096842
FDP48,OUT013,3458.6270325973774
FDI46,OUT035,4188.682367701387
FDW56,OUT013,3376.493053963894
NCM19,OUT010,229.33919721673308
FDS50,OUT027,5447.666075733625
FDK24,OUT013,685.32309930244
FDO36,OUT017,3097.950929646973
FDK45,OUT027,2902.2097312295027
NCL05,OUT045,779.183060793172
FDL32,OUT018,1629.5733784891445
FDA28,OUT049,2189.2111794039524
FDY36,OUT018,1164.987980374912
FDP32,OUT018,1929.2026032054641
FDL50,OUT046,1796.480006443382
DRC24,OUT049,2393.7097125425553
NCS18,OUT017,1830.1280564575068
FDD16,OUT017,1300.5190189030777
NCV18,OUT013,1782.943638333764
FDX07,OUT046,3379.5591086884087
NCZ05,OUT027,2377.817115595454
NCI31,OUT013,579.8829429936867
FDK14,OUT049,1493.7344671358064
NCR06,OUT045,749.4990928046575
NCF54,OUT049,2833.029168712073
DRG23,OUT010,419.2869837996559
FDD53,OUT046,550.4498699691991
NCM31,OUT027,3375.4155108539358
FDT16,OUT017,4626.850361587314
FDR40,OUT035,1317.7242152886677
DRG25,OUT017,3748.215750703922
FDT10,OUT035,999.3892577201154
FDY32,OUT013,2586.049126260842
FDN50,OUT035,1352.0970425660257
FDZ35,OUT019,243.96293022454833
NCP54,OUT045,2153.546106648355
NCD07,OUT035,1387.542960968875
FDS02,OUT018,3200.658610614868
DRN59,OUT018,662.0420406131701
DRB24,OUT013,2460.1084320910736
FDP37,OUT027,3767.413439028099
DRB01,OUT018,3339.854462120765
FDR47,OUT046,3243.6225090289004
NCM31,OUT010,255.09429557142042
NCF06,OUT027,6755.460742804669
NCV17,OUT027,3084.724863220044
FDS10,OUT049,2673.8474083880337
FDN52,OUT035,1114.2979018626513
FDZ48,OUT013,1905.964473052854
FDJ48,OUT049,4196.843655626462
DRB13,OUT027,5179.66433174747
FDV59,OUT017,4027.3377607977836
FDL32,OUT035,1760.73943560789
FDZ12,OUT035,2432.7499108378634
NCR06,OUT027,1050.8309023703769
FDP51,OUT017,2151.5453179847777
FDY22,OUT013,2032.836355536382
FDZ38,OUT049,3504.962553296952
NCO54,OUT035,1033.476931686922
FDR23,OUT035,2933.6732994020253
FDM38,OUT049,1019.8826416378693
FDS25,OUT013,1841.9201694813553
FDZ22,OUT013,1052.821734374834
FDZ20,OUT019,509.8354521891382
FDD45,OUT010,175.42525015110337
FDN03,OUT049,4731.68213138914
NCW30,OUT046,3642.4716029616106
FDY24,OUT027,1859.5450534408947
FDJ26,OUT019,567.39912266358
FDM15,OUT049,2124.878776006423
NCW54,OUT027,1896.0254640694372
FDA23,OUT045,1802.8359594163617
FDA39,OUT019,69.29514144256977
FDZ12,OUT017,2763.761704480716
NCB42,OUT046,1914.0673015375207
FDL16,OUT046,823.4433489551757
FDO24,OUT019,467.3636718522658
NCP42,OUT046,3193.481496536997
FDR19,OUT018,2141.90287726513
DRL01,OUT045,4335.069199035529
FDV37,OUT046,2856.6226765929127
FDI41,OUT010,343.2234373413301
FDF58,OUT049,1105.8058350057388
NCF43,OUT018,1788.2370231790364
FDN02,OUT049,3326.181066318466
NCP41,OUT035,1539.2544095071833
NCY17,OUT027,1020.415709375231
NCA30,OUT027,4737.593257640904
FDE46,OUT018,2437.113208420291
FDY38,OUT035,4155.528889409876
NCH29,OUT027,2043.9473752469544
FDO20,OUT045,3475.2028251476195
FDP44,OUT018,1513.8318743895898
FDM02,OUT027,2388.0965385524896
FDJ14,OUT027,2127.783465425039
FDH04,OUT010,194.16172848922463
DRK23,OUT046,4562.985325056328
NCW05,OUT046,1816.654892109668
FDF12,OUT049,2448.3935259237123
FDL51,OUT019,509.2293154500017
FDN03,OUT018,3447.559831290936
DRJ37,OUT049,2358.7745463064803
FDM12,OUT019,407.77478616385287
FDA16,OUT045,3738.9829783513424
NCB07,OUT017,3272.932637546048
NCI17,OUT019,270.3273324440604
FDR51,OUT046,2396.452034774577
FDJ55,OUT045,3854.419528203099
NCZ17,OUT013,658.2229069996719
FDU25,OUT013,710.1965039977027
NCG18,OUT045,1601.1031580688623
DRM11,OUT017,5000.486703702538
FDH16,OUT035,1616.0126312179004
FDZ04,OUT018,714.0549175354516
NCX53,OUT035,2348.417480566474
FDX38,OUT027,1209.4373490609319
FDX09,OUT046,2859.9975600718335
NCW05,OUT018,1270.7616076912548
NCS41,OUT017,3286.794289557223
FDI26,OUT046,2509.5001110398075
NCZ41,OUT027,3350.3865715649304
NCK06,OUT046,2234.7758569098464
FDX23,OUT027,2215.067696960097
NCA42,OUT046,2515.249434687311
FDC20,OUT049,914.9679829402044
DRC49,OUT018,2251.3829491232555
FDX01,OUT013,1718.506238611
FDC08,OUT045,3836.2926353482335
FDC02,OUT017,4949.641071425558
FDK10,OUT045,2446.9453060309597
DRC24,OUT013,2491.9187623237854
FDW16,OUT019,235.68065947221734
NCU06,OUT018,3585.793592152425
DRA59,OUT045,3094.6066127340155
FDR24,OUT019,255.18603427108405
DRL35,OUT018,430.7497844887849
FDA49,OUT013,1315.101166269863
NCC55,OUT046,657.2459372236566
DRD24,OUT019,298.7171575512813
NCE55,OUT049,2735.6470004325724
FDT33,OUT045,2956.0581102690694
NCT53,OUT013,2280.175639586361
FDS26,OUT046,4052.989713280768
FDL22,OUT018,1247.355711954692
FDP44,OUT017,1612.1418047709387
FDC52,OUT018,2173.79947764092
FDI53,OUT010,421.2605564846683
FDZ23,OUT046,2768.3356930113346
NCT18,OUT013,3265.1849726059386
FDR13,OUT046,1861.229420757877
FDB09,OUT010,232.15630311735777
FDZ60,OUT013,1442.3658410846933
FDB11,OUT046,4230.080437658546
FDC10,OUT018,1958.7874059400795
FDW56,OUT035,3848.6332595173935
FDK14,OUT027,2275.69535750117
DRE27,OUT027,2723.2300210846015
FDA38,OUT017,4106.159886079656
FDT11,OUT045,2955.5336630687134
FDP15,OUT035,4802.69747634593
FDV27,OUT035,1267.4165452093266
FDS36,OUT027,2437.3131124074407
FDY40,OUT027,1382.6565631999533
NCF19,OUT049,751.9889842347044
FDF53,OUT045,3417.2114424624024
FDS14,OUT027,3885.0356586665375
FDE56,OUT046,1193.2474164056482
FDZ19,OUT035,2339.836452764875
FDZ46,OUT013,1489.2599956448312
FDR16,OUT046,4213.7367139900825
FDG29,OUT018,422.0555997756563
NCE30,OUT017,3089.3005972995834
FDZ40,OUT046,894.0029504360544
FDG58,OUT018,2364.6550376800933
DRH03,OUT013,1469.8509070636596
FDZ47,OUT045,1570.1440233252918
FDV04,OUT018,2357.1671692147065
FDZ10,OUT018,1906.1136429168848
FDG46,OUT017,1983.9927858250633
NCF07,OUT045,1629.3365466715527
FDY44,OUT035,3017.536911158692
FDB21,OUT013,3296.1717868653004
FDS20,OUT035,3417.255279650884
FDS49,OUT049,1362.3356173003172
FDX55,OUT027,5422.778389554831
NCQ02,OUT018,2809.3454999879987
FDR25,OUT013,4461.395919572125
DRG39,OUT045,906.9181427227962
FDB46,OUT046,3354.396180457475
NCC30,OUT018,2501.7427658248484
FDE58,OUT035,2087.9362527384114
FDC05,OUT019,524.838454614502
FDY15,OUT046,2411.0263698606286
FDG14,OUT046,2332.6687065228753
FDL08,OUT049,3943.4815324640117
FDQ47,OUT013,570.3545855826927
FDN12,OUT035,1797.2519618812112
FDW10,OUT013,2451.1147910599943
FDD02,OUT035,1702.3146092619977
FDX35,OUT010,659.5703886174254
FDT35,OUT046,2722.79083440564
FDB11,OUT010,578.2777640431792
FDN20,OUT045,3204.8687992279743
FDB59,OUT035,2919.331131102871
FDJ58,OUT045,3212.1795126047205
FDU60,OUT046,3004.3080485578803
FDS03,OUT049,1075.7693797959837
FDU40,OUT019,491.813491726504
DRH15,OUT049,811.0576677255822
FDD04,OUT027,3811.280398239999
FDQ01,OUT046,3594.0756553375168
FDF28,OUT035,2228.0716603230644
FDD22,OUT010,274.52758495947154
FDY19,OUT046,1854.4057370310866
FDN33,OUT035,1540.563247452311
FDV36,OUT035,2749.9828036098925
FDW01,OUT010,307.03927886966505
FDJ28,OUT049,3570.096210850647
FDB17,OUT035,3042.345438934619
FDM40,OUT049,2299.1310824360394
FDV46,OUT045,2483.6089520833516
FDQ44,OUT049,1959.645255154457
NCD42,OUT046,651.9696333479051
DRH37,OUT046,2311.7125025668283
FDR10,OUT018,2261.8064925119415
NCD06,OUT027,1211.760413122262
FDI53,OUT046,2300.8469501077975
FDG16,OUT035,3809.199706488838
DRB25,OUT046,1716.8008320454855
FDY09,OUT046,2680.3489950049275
FDX48,OUT045,3293.871276917595
FDC03,OUT010,404.1586168299795
FDT47,OUT035,1710.40041934497
FDW44,OUT027,4147.102960185921
FDT24,OUT017,1442.0353913031715
FDT12,OUT019,501.7029324076507
NCS38,OUT035,1887.26268468492
FDO39,OUT035,3491.412310940941
FDA13,OUT046,667.9739936334656
FDO48,OUT035,4180.708002884803
DRJ01,OUT017,2006.486456804914
FDD53,OUT018,372.60287588335103
NCT05,OUT049,3939.0984727500863
FDQ51,OUT045,804.6884950833492
